rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,delay_category
560604,376086,mobile,ended,27.0,
560843,318371,mobile,ended,44.0,
560959,331551,mobile,ended,34.0,
561056,411820,mobile,ended,82.0,
561148,404434,mobile,ended,-11.0,
561219,295860,mobile,ended,-5.0,
561253,223850,mobile,ended,83.0,
561412,349411,mobile,ended,-95.0,
561506,393044,mobile,ended,76.0,
561838,346652,connect,ended,12.0,
562038,390213,mobile,ended,10.0,
562075,403430,mobile,ended,70.0,
562286,407411,mobile,canceled,canceled,Annulé
562293,290362,mobile,ended,73.0,
562329,367361,connect,ended,-107.0,
562499,403263,mobile,ended,2.0,
562609,410354,mobile,ended,18.0,
562787,412023,mobile,ended,18.0,
562840,403563,connect,ended,102.0,
562870,387723,connect,ended,-2.0,
563217,338935,mobile,canceled,canceled,Annulé
560750,160062,mobile,ended,-13.0,
560938,407636,connect,ended,-50.0,
560963,350023,mobile,ended,42.0,
561127,375086,mobile,ended,-8.0,
561290,339442,mobile,ended,14.0,
537164,399584,mobile,ended,-67.0,
537269,361198,mobile,ended,-22.0,
537349,374290,mobile,canceled,canceled,Annulé
537353,316547,mobile,canceled,canceled,Annulé
537436,281730,mobile,ended,113.0,
537492,199243,mobile,ended,-25.0,
537608,409211,mobile,ended,-19.0,
537756,406078,mobile,ended,42.0,
537777,192909,mobile,ended,4.0,
537790,394924,mobile,ended,164.0,
537892,385886,mobile,ended,29.0,
537933,377591,connect,ended,-107.0,
538005,304420,mobile,ended,7.0,
538013,402562,connect,ended,-37.0,
538696,409238,mobile,ended,-95.0,
538842,309343,mobile,ended,87.0,
539005,397470,mobile,ended,-29.0,
539061,399185,mobile,ended,8.0,
539077,404774,mobile,canceled,canceled,Annulé
539279,169177,mobile,ended,52.0,
539310,368391,mobile,ended,30.0,
539346,308453,mobile,ended,43.0,
539371,385625,connect,ended,-54.0,
539382,378718,mobile,canceled,canceled,Annulé
539424,347660,connect,ended,-117.0,
553911,350702,mobile,ended,25.0,
553941,205981,mobile,ended,70.0,
553991,396643,mobile,ended,57.0,
554000,410896,mobile,ended,64.0,
554144,403430,mobile,ended,21.0,
554325,331681,mobile,ended,29.0,
554398,381994,mobile,ended,14.0,
554491,392087,mobile,ended,-69.0,
554518,387810,connect,ended,9.0,
554544,340868,connect,ended,-3.0,
554573,412378,mobile,ended,61.0,
554579,398646,mobile,ended,77.0,
554584,352476,mobile,ended,12.0,
554600,406012,mobile,canceled,canceled,Annulé
554746,334118,mobile,ended,-171.0,
554794,404105,mobile,ended,-47.0,
554830,403354,mobile,ended,-9.0,
554841,291856,connect,ended,14.0,
554979,313373,mobile,ended,-125.0,
555224,383225,mobile,ended,213.0,
555253,333063,mobile,ended,-18.0,
555368,339993,mobile,ended,138.0,
555405,229668,mobile,ended,96.0,
555515,410939,connect,ended,-178.0,
555833,349280,mobile,canceled,canceled,Annulé
555913,282880,connect,ended,103.0,
556014,245154,connect,canceled,canceled,Annulé
556175,394328,mobile,ended,-43.0,
556266,409206,mobile,canceled,canceled,Annulé
556314,380019,mobile,ended,92.0,
556362,351153,mobile,ended,17.0,
556364,411373,mobile,ended,-59.0,
556395,340110,mobile,canceled,canceled,Annulé
556637,369230,mobile,ended,-186.0,
556924,206938,mobile,canceled,canceled,Annulé
556967,367632,connect,ended,-33.0,
557042,374119,mobile,ended,9.0,
557072,341648,mobile,ended,13.0,
557115,216576,connect,ended,98.0,
557116,401066,mobile,ended,-39.0,
557239,329718,mobile,ended,12.0,
557295,398876,mobile,ended,29.0,
557599,312348,mobile,ended,6.0,
557664,287157,mobile,ended,-21.0,
557747,413351,mobile,ended,-39.0,
557774,407944,mobile,ended,27.0,
557861,402779,connect,ended,6.0,
557895,370907,mobile,ended,21.0,
558007,203906,mobile,ended,-9.0,
558044,413442,mobile,ended,42.0,
558112,402567,mobile,ended,90.0,
558135,382701,mobile,ended,163.0,
558291,341119,connect,ended,50.0,
558445,305452,mobile,ended,1.0,
558484,408319,mobile,canceled,canceled,Annulé
558972,390217,mobile,ended,61.0,
558977,352076,connect,canceled,canceled,Annulé
559082,403247,connect,canceled,canceled,Annulé
559087,383485,mobile,canceled,canceled,Annulé
559233,386830,mobile,ended,85.0,
563756,195177,mobile,ended,39.0,
563840,389785,connect,ended,-146.0,
564015,225452,mobile,canceled,canceled,Annulé
564344,388203,mobile,ended,-67.0,
564409,352466,mobile,ended,-13.0,
564507,286751,connect,ended,69.0,
564576,378763,mobile,canceled,canceled,Annulé
564618,410354,mobile,ended,-57.0,
564691,361789,mobile,ended,-97.0,
565076,397965,mobile,ended,44.0,
565148,391534,mobile,ended,122.0,
565157,265528,mobile,ended,185.0,
565191,316139,mobile,ended,137.0,
565194,403644,mobile,ended,27.0,
565215,401839,mobile,ended,62.0,
565591,381787,connect,ended,-4.0,
565596,314652,mobile,canceled,canceled,Annulé
565643,389004,mobile,ended,195.0,
565682,352500,mobile,ended,138.0,
565702,319866,connect,ended,9.0,
565792,366204,mobile,ended,134.0,
565887,376778,mobile,ended,4.0,
566018,403308,mobile,ended,61.0,
566119,304414,mobile,ended,101.0,
566256,414322,mobile,canceled,canceled,Annulé
566264,401475,connect,ended,-55.0,
566432,415484,mobile,canceled,canceled,Annulé
566454,365560,mobile,ended,-14.0,
566497,347323,mobile,ended,75.0,
566536,349137,mobile,ended,133.0,
566541,323014,mobile,ended,127.0,
566647,338216,connect,canceled,canceled,Annulé
566648,383110,connect,ended,-77.0,
566752,346139,mobile,ended,-17.0,
506623,398876,mobile,canceled,canceled,Annulé
510649,203683,mobile,ended,44.0,
513070,391821,mobile,ended,15.0,
514416,408127,mobile,canceled,canceled,Annulé
515720,402463,mobile,ended,15.0,
516961,385721,connect,ended,-32.0,
518340,388495,mobile,canceled,canceled,Annulé
519164,348225,mobile,ended,69.0,
519713,324640,mobile,ended,-10.0,
520096,356857,mobile,canceled,canceled,Annulé
520966,366059,mobile,ended,27.0,
520972,334187,mobile,ended,20.0,
521090,352039,connect,canceled,canceled,Annulé
521254,366985,mobile,canceled,canceled,Annulé
521730,365148,mobile,ended,-22.0,
521948,393780,mobile,ended,4.0,
522810,388493,mobile,ended,192.0,
523552,362531,connect,ended,-78.0,
523668,292298,mobile,ended,151.0,
524179,378510,mobile,canceled,canceled,Annulé
524346,387712,mobile,canceled,canceled,Annulé
524523,369483,mobile,ended,-36.0,
524955,361371,mobile,ended,-3.0,
525837,244848,connect,ended,172.0,
526499,281035,mobile,ended,-13.0,
527902,219981,mobile,ended,118.0,
528350,288955,mobile,canceled,canceled,Annulé
529134,384193,connect,ended,22.0,
529169,378072,connect,ended,1.0,
529221,406559,mobile,ended,-5.0,
529567,348178,mobile,canceled,canceled,Annulé
529659,351667,mobile,ended,217.0,
529713,399459,mobile,canceled,canceled,Annulé
531036,405624,mobile,ended,-29.0,
532412,269922,mobile,ended,-41.0,
532534,367365,connect,ended,-81.0,
532568,349678,connect,canceled,canceled,Annulé
532915,390702,connect,ended,76.0,
533680,215049,mobile,ended,15.0,
534378,402469,mobile,ended,-15.0,
534398,326708,mobile,ended,1.0,
534719,313012,mobile,ended,-6.0,
534753,358225,mobile,ended,11.0,
534803,190484,mobile,ended,52.0,
534921,391400,mobile,canceled,canceled,Annulé
535209,383540,mobile,ended,3.0,
535227,406012,mobile,ended,-55.0,
535275,378510,mobile,ended,-43.0,
535301,384837,mobile,ended,-29.0,
535307,385006,connect,ended,14.0,
535364,284459,connect,ended,7.0,
535875,401413,mobile,ended,-174.0,
535878,365635,connect,canceled,canceled,Annulé
536027,348351,mobile,canceled,canceled,Annulé
566793,360544,mobile,canceled,canceled,Annulé
566845,305816,connect,ended,1.0,
558602,248889,connect,canceled,canceled,Annulé
558633,336650,connect,ended,19.0,
558702,376840,connect,ended,-164.0,
558743,385131,connect,canceled,canceled,Annulé
559253,323702,mobile,ended,-140.0,
559473,351468,mobile,ended,62.0,
559474,312740,mobile,ended,125.0,
559556,353087,mobile,ended,55.0,
559640,344584,mobile,ended,58.0,
559660,404768,mobile,canceled,canceled,Annulé
559714,307635,mobile,ended,-93.0,
559785,352076,connect,canceled,canceled,Annulé
559807,365017,mobile,ended,-6.0,
559980,372743,mobile,ended,-133.0,
560063,267774,mobile,ended,-1.0,
560139,377995,mobile,ended,78.0,
560325,407524,mobile,ended,-6.0,
560393,379908,mobile,canceled,canceled,Annulé
560532,410939,connect,canceled,canceled,Annulé
560610,300505,connect,ended,-54.0,
560713,408289,mobile,ended,-78.0,
560795,401707,mobile,ended,22.0,
560911,413908,mobile,ended,-46.0,
560913,368593,mobile,ended,8.0,
560957,410404,mobile,ended,-5.0,
561146,366164,connect,ended,82.0,
561351,385073,mobile,ended,-37.0,
561352,304392,connect,canceled,canceled,Annulé
561526,251062,mobile,ended,204.0,
561591,400065,mobile,ended,-15.0,
561666,290726,connect,ended,-1.0,
561676,311265,mobile,ended,28.0,
561755,363156,mobile,ended,25.0,
561760,402985,connect,ended,5.0,
561834,348482,connect,canceled,canceled,Annulé
561935,347464,connect,ended,116.0,
562002,398886,mobile,ended,-16.0,
562036,385918,connect,ended,-37.0,
562077,363377,mobile,ended,100.0,
562190,328286,mobile,canceled,canceled,Annulé
562192,300379,mobile,canceled,canceled,Annulé
562248,407465,connect,canceled,canceled,Annulé
562360,402557,mobile,canceled,canceled,Annulé
562461,305816,connect,ended,68.0,
562710,400414,mobile,ended,8.0,
562764,252015,mobile,ended,122.0,
562844,404420,mobile,ended,-159.0,
562878,345246,mobile,ended,-84.0,
562937,413181,mobile,ended,-60.0,
563130,395228,mobile,ended,-19.0,
563248,385625,connect,ended,6.0,
563270,356317,mobile,canceled,canceled,Annulé
563291,344530,mobile,ended,34.0,
563482,385999,mobile,ended,163.0,
563484,409197,mobile,ended,-76.0,
563620,383344,connect,ended,74.0,
563642,223897,mobile,canceled,canceled,Annulé
563980,379767,mobile,ended,25.0,
564102,224728,mobile,canceled,canceled,Annulé
564300,391882,connect,ended,8.0,
564346,289112,connect,ended,24.0,
564390,403552,mobile,ended,35.0,
564417,399172,connect,ended,90.0,
564460,350672,mobile,ended,13.0,
564523,355805,mobile,ended,51.0,
564539,381994,mobile,ended,208.0,
564585,408883,mobile,ended,17.0,
564680,318521,mobile,ended,-44.0,
564760,354138,mobile,ended,-50.0,
564813,405433,mobile,ended,147.0,
564882,381857,connect,canceled,canceled,Annulé
564937,230201,connect,ended,-12.0,
564959,376840,connect,ended,-2.0,
565079,399979,mobile,canceled,canceled,Annulé
565193,382709,mobile,ended,108.0,
565321,365926,connect,ended,-30.0,
565344,374841,mobile,ended,34.0,
565347,403265,connect,canceled,canceled,Annulé
565375,382400,mobile,ended,12.0,
565476,399190,mobile,ended,80.0,
565552,384688,connect,canceled,canceled,Annulé
565810,368803,mobile,ended,-41.0,
565913,309471,mobile,ended,4.0,
566007,374532,mobile,ended,-27.0,
566245,369881,connect,ended,4.0,
566452,335258,mobile,ended,9.0,
561402,375553,mobile,ended,-8.0,
561541,387403,mobile,ended,38.0,
561550,359049,connect,canceled,canceled,Annulé
561663,351302,mobile,ended,63.0,
561947,390927,connect,ended,40.0,
561965,303309,connect,ended,149.0,
562098,381029,mobile,ended,-25.0,
562199,392479,mobile,ended,77.0,
562304,405584,mobile,ended,3.0,
562330,384032,mobile,ended,15.0,
562413,390541,mobile,ended,36.0,
562520,344206,mobile,ended,1.0,
562531,340323,mobile,ended,124.0,
562759,407661,mobile,ended,28.0,
562848,272430,connect,ended,-63.0,
562903,354323,mobile,ended,-54.0,
563016,348082,mobile,canceled,canceled,Annulé
563036,412296,mobile,ended,-167.0,
563203,395514,mobile,ended,17.0,
563209,319886,connect,canceled,canceled,Annulé
563252,414129,mobile,canceled,canceled,Annulé
563303,409993,connect,ended,-85.0,
563421,243208,connect,ended,23.0,
563652,299063,connect,ended,-22.0,
563704,173061,connect,ended,-4.0,
563765,385627,connect,ended,5.0,
563783,293722,mobile,ended,91.0,
563956,401475,connect,ended,-4.0,
564127,389565,connect,ended,81.0,
564416,384193,connect,ended,84.0,
564546,384396,connect,canceled,canceled,Annulé
564597,359045,connect,ended,80.0,
564713,386786,mobile,ended,41.0,
565171,410939,connect,ended,-15.0,
565227,402664,mobile,ended,29.0,
565289,414003,mobile,canceled,canceled,Annulé
565367,404323,mobile,canceled,canceled,Annulé
565423,387980,mobile,ended,93.0,
565550,377058,mobile,canceled,canceled,Annulé
565594,378410,mobile,ended,4.0,
565602,407579,mobile,ended,1.0,
567896,376079,mobile,ended,52.0,
568209,414406,mobile,ended,-172.0,
568281,384000,mobile,ended,-40.0,
568349,411523,mobile,ended,-4.0,
568495,292626,mobile,ended,47.0,
568539,375126,connect,ended,139.0,
568567,281915,mobile,ended,-175.0,
569145,300505,connect,ended,46.0,
569162,274949,mobile,canceled,canceled,Annulé
569182,263298,connect,ended,-9.0,
569202,356673,mobile,ended,-23.0,
569226,408179,mobile,ended,-130.0,
569227,382236,mobile,canceled,canceled,Annulé
569314,412337,connect,canceled,canceled,Annulé
569445,346305,mobile,ended,-62.0,
569837,413181,mobile,ended,-145.0,
569930,403636,mobile,ended,-27.0,
570080,356190,mobile,canceled,canceled,Annulé
570125,409227,mobile,ended,13.0,
570130,274656,mobile,canceled,canceled,Annulé
570139,398586,connect,ended,94.0,
570665,413333,mobile,ended,-89.0,
571362,227042,mobile,ended,155.0,
571384,410939,connect,ended,16.0,
571795,347873,connect,canceled,canceled,Annulé
571856,416107,mobile,ended,57.0,
571898,359294,mobile,ended,-82.0,
571950,363291,mobile,canceled,canceled,Annulé
571991,241021,connect,ended,-14.0,
572217,357884,mobile,canceled,canceled,Annulé
572268,398152,connect,ended,-44.0,
572455,365148,mobile,ended,-53.0,
572853,366164,connect,ended,39.0,
573167,397188,mobile,ended,-121.0,
573283,331714,mobile,ended,-25.0,
573762,394286,mobile,ended,-91.0,
573895,401475,connect,ended,-62.0,
574550,371159,connect,canceled,canceled,Annulé
574565,176527,mobile,canceled,canceled,Annulé
574710,318728,connect,ended,16.0,
575096,361156,mobile,ended,164.0,
565698,405881,mobile,ended,-30.0,
565760,386413,connect,ended,-2.0,
565794,306435,mobile,ended,87.0,
565845,400468,mobile,canceled,canceled,Annulé
565872,357005,mobile,ended,62.0,
566104,240989,mobile,canceled,canceled,Annulé
559239,348302,mobile,canceled,canceled,Annulé
559283,392241,connect,ended,-3.0,
559328,395633,mobile,ended,7.0,
559368,223550,mobile,ended,9.0,
559414,331339,connect,canceled,canceled,Annulé
559415,409083,mobile,ended,-20.0,
559950,380128,mobile,ended,-68.0,
559974,406055,mobile,ended,36.0,
560004,412698,mobile,canceled,canceled,Annulé
560158,380002,mobile,ended,0.0,
560182,288908,connect,ended,2.0,
560190,394869,mobile,ended,19.0,
560385,373316,mobile,canceled,canceled,Annulé
560530,295726,connect,ended,-11.0,
560639,373682,mobile,ended,-111.0,
560645,397409,mobile,ended,45.0,
560677,307793,connect,ended,-57.0,
560794,403443,mobile,ended,-102.0,
560834,406413,mobile,ended,-13.0,
560907,311437,mobile,ended,134.0,
560994,297132,mobile,ended,-3.0,
561162,295783,connect,ended,74.0,
561176,326040,mobile,ended,22.0,
561181,383002,mobile,canceled,canceled,Annulé
561232,277587,mobile,ended,-47.0,
561311,200364,mobile,canceled,canceled,Annulé
561480,364652,connect,ended,-48.0,
561557,349655,mobile,ended,4.0,
561586,376642,mobile,ended,-53.0,
561882,356630,mobile,ended,-19.0,
561942,413128,mobile,ended,-22.0,
561951,297962,connect,canceled,canceled,Annulé
562041,381439,mobile,canceled,canceled,Annulé
562161,307580,mobile,ended,151.0,
562306,401651,mobile,ended,36.0,
562334,408613,mobile,canceled,canceled,Annulé
562506,392368,connect,canceled,canceled,Annulé
562525,359046,mobile,ended,-43.0,
562548,373824,mobile,canceled,canceled,Annulé
562850,398252,mobile,ended,5.0,
562907,166540,connect,ended,3.0,
562914,213689,mobile,ended,-30.0,
562947,398586,connect,ended,148.0,
504871,396915,mobile,canceled,canceled,Annulé
506877,267547,mobile,ended,-14.0,
507859,222934,mobile,ended,16.0,
508518,365345,mobile,ended,185.0,
508666,387993,mobile,ended,18.0,
509127,347873,connect,ended,77.0,
509359,245958,mobile,ended,24.0,
510514,166540,connect,canceled,canceled,Annulé
511557,348462,mobile,ended,-4.0,
512097,319017,mobile,ended,70.0,
512142,400357,mobile,canceled,canceled,Annulé
513900,409877,mobile,ended,-23.0,
513941,388206,mobile,ended,64.0,
514771,402174,mobile,canceled,canceled,Annulé
515425,384343,mobile,ended,47.0,
515824,377527,mobile,ended,-13.0,
516418,351312,mobile,ended,-25.0,
516513,401612,mobile,ended,-58.0,
516860,323075,mobile,ended,44.0,
517656,390927,connect,ended,-111.0,
517825,404366,mobile,canceled,canceled,Annulé
517922,399953,mobile,ended,37.0,
518241,362299,mobile,ended,219.0,
519190,368657,mobile,ended,-44.0,
519198,320567,mobile,ended,37.0,
520398,366786,mobile,ended,45.0,
520616,352466,mobile,canceled,canceled,Annulé
520831,400193,mobile,canceled,canceled,Annulé
522346,330856,mobile,ended,32.0,
523237,307777,mobile,ended,100.0,
523244,383309,mobile,ended,27.0,
523467,371632,connect,ended,-6.0,
523903,388497,mobile,ended,-62.0,
524637,348225,mobile,ended,37.0,
526883,224083,mobile,canceled,canceled,Annulé
528596,382870,mobile,canceled,canceled,Annulé
528737,334924,mobile,ended,16.0,
528841,382250,mobile,ended,-6.0,
528870,316667,mobile,ended,35.0,
529255,405687,mobile,canceled,canceled,Annulé
529546,397257,mobile,ended,83.0,
530256,396131,mobile,canceled,canceled,Annulé
530602,400945,mobile,ended,-45.0,
530919,282666,mobile,ended,-38.0,
531978,355003,mobile,ended,-11.0,
566512,349218,mobile,ended,128.0,
566535,272164,mobile,ended,69.0,
566773,412645,mobile,canceled,canceled,Annulé
567030,392169,mobile,ended,48.0,
567097,409808,mobile,ended,50.0,
567197,411791,mobile,canceled,canceled,Annulé
567325,401088,mobile,ended,21.0,
567336,359868,mobile,ended,50.0,
567340,349870,mobile,canceled,canceled,Annulé
567414,276202,mobile,ended,-5.0,
567532,357541,mobile,ended,33.0,
